Date;BZ1Index;CF1Index;DM1Index;EO1Index;ES1Index;GX1Index;HI1Index;IB1Index;IFB1Index;IS1Index;NK1Index;NQ1Index;PT1Index;QC1Index;SM1Index;ST1Index;VG1Index;XP1Index;Z1Index
14.01.2009;38730;3053;8159;247,85;839,75;4448,5;13707;8681;NA;20502;8370;1165,5;521,7;623;5305;18899;2303;3665;4130,5
15.01.2009;39511;2998,5;8162;243,45;839,25;4343;13051;8620;NA;20368;8040;1177,25;534,3;621,75;5320;18464;2256;3504;4070,5
16.01.2009;39794;3056,1;8243;251,85;848,5;4388;13252;8749,2;NA;20523;8240;1197;536,9;629;5376;18750;2291;3524;4129,5
19.01.2009;39210;2994;NA;244,25;NA;4322;13393;8471;NA;20690;8250;NA;537,3;622;5317;18348;2254;3549;4073
20.01.2009;37773;2926;7945;239,45;806;4240,5;12895;8254,5;NA;19168;8050;1147,5;503,5;593,5;5246;18050;2200;3462;4032
21.01.2009;38799;2907;8178;236,95;836,75;4262,5;12601;8200,5;NA;19623;7870;1181,5;525,2;613,75;5265;17699;2185;3428;4018
22.01.2009;38371;2869;8092;234,5;825,5;4235,5;12572;8128,5;NA;19469;8030;1172,25;508,9;612;5264;17364;2164;3444;4011
23.01.2009;38507;2849;7973;233,5;823,5;4192;12464;8145,5;NA;19580;7730;1164,25;517,9;599,25;5246;17262;2148;3311;3998
26.01.2009;38771;2956,5;8037;246,7;830,75;4330;NA;8333,5;NA;19725;7590;1179,5;517,6;622,75;5360;17843;2223;3329;4167
27.01.2009;39051;2956;8093;247,8;839,25;4343,5;NA;8326,5;NA;19731;8080;1185,75;524,3;624;5283;17769;2228;3376;4157
28.01.2009;40502;3075,5;8322;256,3;871,5;4523;NA;8670,5;NA;20279;8110;1231,25;538,5;639;5352;18362;2327;3468;4260,5
